Date,Open,High,Low,1'st Digit,Digits,Frequency,Synthetic Probability,Probability by BenFord's Law,2'nd Digit,Digits,Frequency,Synthetic Probability,Probability by BenFord's Law
03-02-2021,568,576.599976,558.349976,5,,,,,6,,,,
04-02-2021,561.950012,611.700012,556,5,,,,,6,,,,
05-02-2021,595,607.849976,588.599976,5,,,,,9,,,,
08-02-2021,605.400024,638,603.549988,6,,,,,0,,,,
09-02-2021,631.450012,641.900024,621,6,,,,,3,,,,
10-02-2021,633.049988,654.900024,622.099976,6,,,,,3,,,,
11-02-2021,654,661,645.349976,6,,,,,5,,,,
12-02-2021,657,724.450012,655.200012,6,,,,,5,,,,
15-02-2021,725,787.950012,707.650024,7,,,,,2,,,,
16-02-2021,760,802.950012,756.25,7,,,,,6,,,,
17-02-2021,787.150024,802,782.25,7,,,,,8,,,,
18-02-2021,787.25,824.5,786,7,,,,,8,,,,
19-02-2021,813,831,729.5,8,,,,,1,,,,
22-02-2021,786,813,780.549988,7,,,,,8,,,,
23-02-2021,814.799988,827.299988,789,8,,,,,1,,,,
24-02-2021,806,812.049988,795.450012,8,,,,,0,,,,
25-02-2021,814,862.400024,809,8,,,,,1,,,,
26-02-2021,833.900024,861,819.849976,8,,,,,3,,,,
01-03-2021,840.75,860.950012,836.450012,8,,,,,4,,,,
02-03-2021,857.400024,876.5,852.25,8,,,,,5,,,,
03-03-2021,880.450012,944.900024,872.849976,8,,,,,8,,,,
04-03-2021,910,938.700012,905.400024,9,,,,,1,,,,
05-03-2021,918,934,888.299988,9,,,,,1,,,,
08-03-2021,918.099976,926.400024,905.099976,9,,,,,1,,,,
09-03-2021,918,928.400024,893.599976,9,,,,,1,,,,
10-03-2021,911,914.099976,888.700012,9,,,,,1,,,,
12-03-2021,905,923.799988,889.299988,9,,,,,0,,,,
15-03-2021,898.75,904,874.5,8,,,,,9,,,,
16-03-2021,900.700012,904.400024,888.049988,9,,,,,0,,,,
17-03-2021,898,905.400024,865,8,,,,,9,,,,
18-03-2021,876,891,857.75,8,,,,,7,,,,
19-03-2021,866,895.400024,840.200012,8,,,,,6,,,,
22-03-2021,892.900024,1003,883.450012,8,,,,,9,,,,
23-03-2021,999,1086.699951,991.049988,9,,,,,9,,,,
24-03-2021,1063,1093,1018.400024,1,,,,,0,,,,
25-03-2021,1032.949951,1041.449951,977,1,,,,,0,,,,
26-03-2021,1000,1018.450012,978,1,,,,,0,,,,
30-03-2021,1004,1042.449951,988,1,,,,,0,,,,
31-03-2021,1038,1053.150024,1016.599976,1,,,,,0,,,,
01-04-2021,1043.400024,1116.050049,1035,1,,,,,0,,,,
05-04-2021,1127,1150,1098.849976,1,,,,,1,,,,
06-04-2021,1153.400024,1241,1142.5,1,,,,,1,,,,
07-04-2021,1233.400024,1251.599976,1108,1,,,,,2,,,,
08-04-2021,1162.5,1191,1137.75,1,,,,,1,,,,
09-04-2021,1163.400024,1228,1151.199951,1,,,,,1,,,,
12-04-2021,1177.400024,1177.400024,1061.400024,1,,,,,1,,,,
13-04-2021,1077,1116.300049,1051.050049,1,,,,,0,,,,
15-04-2021,1095,1144.900024,1081.349976,1,,,,,0,,,,
16-04-2021,1130,1192,1112,1,,,,,1,,,,
19-04-2021,1100,1153,1089,1,,,,,1,,,,
20-04-2021,1156.849976,1177.699951,1125.050049,1,,,,,1,,,,
22-04-2021,1134,1169,1123,1,,,,,1,,,,
23-04-2021,1161,1182.900024,1145.650024,1,,,,,1,,,,
26-04-2021,1160,1197.900024,1160,1,,,,,1,,,,
27-04-2021,1184.699951,1213.5,1181,1,,,,,1,,,,
28-04-2021,1207.949951,1213.949951,1180.75,1,,,,,2,,,,
29-04-2021,1196.550049,1212.650024,1178,1,,,,,1,,,,
30-04-2021,1171,1200.949951,1143,1,,,,,1,,,,
03-05-2021,1145.099976,1264.400024,1122.650024,1,,,,,1,,,,
04-05-2021,1285,1298.949951,1241.849976,1,,,,,2,,,,
05-05-2021,1274.400024,1288.25,1240.25,1,,,,,2,,,,
06-05-2021,1272.349976,1311.849976,1263,1,,,,,2,,,,
07-05-2021,1305,1322.400024,1290.449951,1,,,,,3,,,,
10-05-2021,1294.900024,1314,1286.300049,1,,,,,2,,,,
11-05-2021,1292,1326,1284,1,,,,,2,,,,
12-05-2021,1311,1328.5,1278.599976,1,,,,,3,,,,
14-05-2021,1300,1302,1213.349976,1,,,,,3,,,,
17-05-2021,1230,1299,1227.449951,1,,,,,2,,,,
18-05-2021,1314.949951,1344.949951,1302,1,,,,,3,,,,
19-05-2021,1350,1351.550049,1283.900024,1,,,,,3,,,,
20-05-2021,1301.300049,1320,1283.949951,1,,,,,3,,,,
21-05-2021,1320,1336,1300.050049,1,,,,,3,,,,
24-05-2021,1321.699951,1328.650024,1303,1,,,,,3,,,,
25-05-2021,1314.349976,1322,1272.900024,1,,,,,3,,,,
26-05-2021,1288.949951,1326.849976,1254.25,1,,,,,2,,,,
27-05-2021,1329.5,1342,1304.25,1,,,,,3,,,,
28-05-2021,1311.599976,1330.449951,1298,1,,,,,3,,,,
31-05-2021,1307.050049,1321.5,1292,1,,,,,3,,,,
01-06-2021,1319.900024,1430,1309.050049,1,,,,,3,,,,
02-06-2021,1425.550049,1557,1413,1,,,,,4,,,,
03-06-2021,1564,1623.800049,1553,1,,,,,5,,,,
04-06-2021,1605,1713.550049,1585.800049,1,,,,,6,,,,
07-06-2021,1715,1717.199951,1613,1,,,,,7,,,,
08-06-2021,1633,1668,1602.449951,1,,,,,6,,,,
09-06-2021,1640,1649.449951,1571.849976,1,,,,,6,,,,
10-06-2021,1612,1630,1591,1,,,,,6,,,,
11-06-2021,1615.099976,1620.099976,1575.25,1,,,,,6,,,,
14-06-2021,1441.449951,1529.949951,1201.199951,1,,,,,4,,,,
15-06-2021,1550.949951,1572.599976,1477.199951,1,,,,,5,,,,
16-06-2021,1510,1538.199951,1409.300049,1,,,,,5,,,,
17-06-2021,1380,1436,1303.5,1,,,,,3,,,,
18-06-2021,1350,1504,1332.550049,1,,,,,3,,,,
21-06-2021,1490,1582,1444.849976,1,,,,,4,,,,
22-06-2021,1554.050049,1582,1531.800049,1,,,,,5,,,,
23-06-2021,1560.099976,1569.949951,1481.300049,1,,,,,5,,,,
24-06-2021,1509.949951,1519,1488.050049,1,,,,,5,,,,
25-06-2021,1525,1534,1501,1,,,,,5,,,,
28-06-2021,1524.900024,1565,1518.199951,1,,,,,5,,,,
29-06-2021,1526,1548.699951,1513,1,,,,,5,,,,
30-06-2021,1539,1539,1502.699951,1,,,,,5,,,,
01-07-2021,1509.550049,1522.550049,1482.900024,1,,,,,5,,,,
02-07-2021,1490.25,1507.699951,1411.550049,1,,,,,4,,,,
05-07-2021,1427,1443.949951,1350.599976,1,,,,,4,,,,
06-07-2021,1400.900024,1444.150024,1378.75,1,,,,,4,,,,
07-07-2021,1420,1437.099976,1385,1,,,,,4,,,,
08-07-2021,1420,1445,1411.800049,1,,,,,4,,,,
09-07-2021,1425.900024,1456.599976,1416.449951,1,,,,,4,,,,
12-07-2021,1442,1447,1414.150024,1,,,,,4,,,,
13-07-2021,1433,1433,1385.199951,1,,,,,4,,,,
14-07-2021,1449,1449,1397.800049,1,,,,,4,,,,
15-07-2021,1399,1429,1393.400024,1,,,,,3,,,,
16-07-2021,1409,1415,1388.25,1,,,,,4,,,,
19-07-2021,1390,1412.650024,1332.75,1,,,,,3,,,,
20-07-2021,1340,1382.900024,1336.099976,1,,,,,3,,,,
22-07-2021,1375,1424.900024,1340.5,1,,,,,3,,,,
23-07-2021,1430,1434.849976,1386.199951,1,,,,,4,,,,
26-07-2021,1399.800049,1416.800049,1392,1,,,,,3,,,,
27-07-2021,1403.900024,1424.599976,1378.150024,1,,,,,4,,,,
28-07-2021,1406.849976,1424.800049,1378.599976,1,,,,,4,,,,
29-07-2021,1413.949951,1425,1397,1,,,,,4,,,,
30-07-2021,1409.5,1449.5,1400.25,1,,,,,4,,,,
02-08-2021,1435,1445,1424.099976,1,,,,,4,,,,
03-08-2021,1467,1467,1422.199951,1,,,,,4,,,,
04-08-2021,1460,1460,1423.050049,1,,,,,4,,,,
05-08-2021,1428,1438,1407.400024,1,,,,,4,,,,
06-08-2021,1422,1555,1422,1,,,,,4,,,,
09-08-2021,1546.699951,1565,1482.5,1,,,,,5,,,,
10-08-2021,1488,1498.650024,1426.050049,1,,,,,4,,,,
11-08-2021,1455,1456.599976,1407,1,,,,,4,,,,
12-08-2021,1443.599976,1458,1430.25,1,,,,,4,,,,
13-08-2021,1445,1454,1428,1,,,,,4,,,,
16-08-2021,1431.5,1449.699951,1413.550049,1,,,,,4,,,,
17-08-2021,1431,1451,1416.199951,1,,,,,4,,,,
18-08-2021,1441.900024,1496.800049,1432.599976,1,,,,,4,,,,
20-08-2021,1438,1482.650024,1411,1,,,,,4,,,,
23-08-2021,1415.050049,1427.75,1361.550049,1,,,,,4,,,,
24-08-2021,1407,1448.400024,1390,1,,,,,4,,,,
25-08-2021,1444.25,1481.800049,1425,1,,,,,4,,,,
26-08-2021,1482,1494.650024,1460.400024,1,,,,,4,,,,
27-08-2021,1475,1515,1474.099976,1,,,,,4,,,,
30-08-2021,1513.75,1527,1493.300049,1,,,,,5,,,,
31-08-2021,1517.300049,1596.849976,1512.800049,1,,,,,5,,,,
01-09-2021,1594.900024,1600.849976,1561.5,1,,,,,5,,,,
02-09-2021,1571,1594.300049,1565.5,1,,,,,5,,,,
03-09-2021,1578.5,1581.400024,1551.550049,1,,,,,5,,,,
06-09-2021,1572,1628.449951,1566.050049,1,,,,,5,,,,
07-09-2021,1585.099976,1592.349976,1553,1,,,,,5,,,,
08-09-2021,1559.900024,1579,1538.25,1,,,,,5,,,,
09-09-2021,1561.599976,1565.5,1535.050049,1,,,,,5,,,,
13-09-2021,1548,1557,1525.25,1,,,,,5,,,,
14-09-2021,1539.900024,1547.25,1497.050049,1,,,,,5,,,,
15-09-2021,1524,1545.599976,1496.900024,1,,,,,5,,,,
16-09-2021,1523,1535,1499.75,1,,,,,5,,,,
17-09-2021,1503.199951,1525,1465.75,1,,,,,5,,,,
20-09-2021,1464.900024,1488.5,1409.949951,1,,,,,4,,,,
21-09-2021,1420,1446.949951,1381.349976,1,,,,,4,,,,
22-09-2021,1435,1462.650024,1424.349976,1,,,,,4,,,,
23-09-2021,1453,1480,1441.099976,1,,,,,4,,,,
24-09-2021,1483,1516,1455,1,,,,,4,,,,
27-09-2021,1462,1544,1462,1,,,,,4,,,,
28-09-2021,1557,1557.900024,1475,1,,,,,5,,,,
29-09-2021,1466.300049,1498,1464.300049,1,,,,,4,,,,
30-09-2021,1484.699951,1519,1463.349976,1,,,,,4,,,,
01-10-2021,1465,1468.75,1422.650024,1,,,,,4,,,,
04-10-2021,1471,1531,1460.099976,1,,,,,4,,,,
05-10-2021,1515,1557.849976,1512.349976,1,,,,,5,,,,
06-10-2021,1529.800049,1541,1472,1,,,,,5,,,,
07-10-2021,1502.849976,1535.75,1490,1,,,,,5,,,,
08-10-2021,1522,1569.449951,1511.449951,1,,,,,5,,,,
11-10-2021,1553,1563.699951,1532.150024,1,,,,,5,,,,
12-10-2021,1539,1566.900024,1514.5,1,,,,,5,,,,
13-10-2021,1568.449951,1608.300049,1551.300049,1,,,,,5,,,,
14-10-2021,1580,1656,1574.800049,1,,,,,5,,,,
18-10-2021,1672.949951,1672.949951,1608.550049,1,,,,,6,,,,
19-10-2021,1625.199951,1637,1562.050049,1,,,,,6,,,,
20-10-2021,1574,1607.349976,1539.099976,1,,,,,5,,,,
21-10-2021,1601.949951,1626.849976,1581.699951,1,,,,,6,,,,
22-10-2021,1595.050049,1608.800049,1537,1,,,,,5,,,,
25-10-2021,1545,1551.400024,1494.050049,1,,,,,5,,,,
26-10-2021,1532,1557.25,1520.900024,1,,,,,5,,,,
27-10-2021,1548,1581.150024,1540,1,,,,,5,,,,
28-10-2021,1550,1566.900024,1367.699951,1,,,,,5,,,,
29-10-2021,1400,1454.800049,1377.75,1,,,,,4,,,,
01-11-2021,1436,1457,1411.199951,1,,,,,4,,,,
02-11-2021,1455,1489,1452.800049,1,,,,,4,,,,
03-11-2021,1474,1501,1464.449951,1,,,,,4,,,,
04-11-2021,1495,1511.5,1483,1,,,,,4,,,,
08-11-2021,1495,1575.150024,1485.650024,1,,,,,4,,,,
09-11-2021,1555,1659,1554.949951,1,,,,,5,,,,
10-11-2021,1625.550049,1686,1620.400024,1,,,,,6,,,,
11-11-2021,1650,1704,1640.849976,1,,,,,6,,,,
12-11-2021,1678.300049,1719.5,1670.099976,1,,,,,6,,,,
15-11-2021,1713.75,1764,1691.800049,1,,,,,7,,,,
16-11-2021,1759.449951,1766.550049,1706.900024,1,,,,,7,,,,
17-11-2021,1714,1729.699951,1682.5,1,,,,,7,,,,
18-11-2021,1708,1714,1640,1,,,,,7,,,,
22-11-2021,1691.400024,1701.400024,1610.050049,1,,,,,6,,,,
23-11-2021,1660.150024,1720.349976,1650,1,,,,,6,,,,
24-11-2021,1721.599976,1788.900024,1712.449951,1,,,,,7,,,,
25-11-2021,1762.949951,1773.699951,1735.550049,1,,,,,7,,,,
26-11-2021,1740,1768.550049,1660.849976,1,,,,,7,,,,
29-11-2021,1655,1697,1609.849976,1,,,,,6,,,,
30-11-2021,1668,1718.650024,1648.150024,1,,,,,6,,,,
01-12-2021,1694,1705,1652.349976,1,,,,,6,,,,
02-12-2021,1692.5,1735,1687.650024,1,,,,,6,,,,
03-12-2021,1734,1745,1701.099976,1,,,,,7,,,,
06-12-2021,1710,1727.949951,1640,1,,,,,7,,,,
07-12-2021,1658.900024,1686.699951,1654,1,,,,,6,,,,
08-12-2021,1679.800049,1726.400024,1679.050049,1,,,,,6,,,,
09-12-2021,1725,1739.25,1706.599976,1,,,,,7,,,,
10-12-2021,1710.599976,1788,1710.599976,1,,,,,7,,,,
13-12-2021,1755,1762.199951,1711.099976,1,,,,,7,,,,
14-12-2021,1712,1727.900024,1683,1,,,,,7,,,,
15-12-2021,1720,1727,1687.050049,1,,,,,7,,,,
16-12-2021,1707.300049,1719.849976,1687,1,,,,,7,,,,
17-12-2021,1698.949951,1702,1640,1,,,,,6,,,,
20-12-2021,1629,1629,1555.199951,1,,,,,6,,,,
21-12-2021,1621.099976,1645.900024,1602.900024,1,,,,,6,,,,
22-12-2021,1631.25,1663.449951,1627,1,,,,,6,,,,
23-12-2021,1674.699951,1684.199951,1658.199951,1,,,,,6,,,,
24-12-2021,1680,1703.949951,1658.199951,1,,,,,6,,,,
27-12-2021,1694.75,1738,1686.050049,1,,,,,6,,,,
28-12-2021,1740,1760,1728.099976,1,,,,,7,,,,
29-12-2021,1751,1755,1709.400024,1,,,,,7,,,,
30-12-2021,1714,1725,1685,1,,,,,7,,,,
31-12-2021,1694.949951,1725,1691.050049,1,,,,,6,,,,
03-01-2022,1713,1733,1711.199951,1,,,,,7,,,,
04-01-2022,1725.75,1728,1700,1,,,,,7,,,,
05-01-2022,1722,1744.650024,1702.550049,1,,,,,7,,,,
06-01-2022,1710,1723.849976,1675.599976,1,,,,,7,,,,
07-01-2022,1719.900024,1730.800049,1689.5,1,,,,,7,,,,
10-01-2022,1707.550049,1766,1699.099976,1,,,,,7,,,,
11-01-2022,1758,1850,1737,1,,,,,7,,,,
12-01-2022,1873,1873,1808.300049,1,,,,,8,,,,
13-01-2022,1834,1863,1808,1,,,,,8,,,,
14-01-2022,1850,1890.449951,1831.099976,1,,,,,8,,,,
17-01-2022,1876,1901.400024,1855.650024,1,,,,,8,,,,
18-01-2022,1885,1908.5,1830.050049,1,,,,,8,,,,
19-01-2022,1839.800049,1857,1811.25,1,,,,,8,,,,
20-01-2022,1855,1880.349976,1843.699951,1,,,,,8,,,,
21-01-2022,1860.849976,1873,1810.75,1,,,,,8,,,,
24-01-2022,1822,1827.449951,1696.550049,1,,,,,8,,,,
25-01-2022,1668,1750.550049,1668,1,,,,,6,,,,
27-01-2022,1718,1725.550049,1654.5,1,,,,,7,,,,
28-01-2022,1702.5,1744.099976,1683.949951,1,,,,,7,,,,
31-01-2022,1708.949951,1734,1705,1,,,,,7,,,,
01-02-2022,1727.949951,1765.099976,1699.150024,1,,,,,7,,,,
02-02-2022,1755,1786,1747,1,,,,,7,,,,
03-02-2022,1771.949951,1787,1746.400024,1,,,,,7,,,,
04-02-2022,1758,1770,1733.699951,1,,,,,7,,,,
07-02-2022,1765,1765.5,1722.099976,1,,,,,7,,,,
08-02-2022,1739.400024,1747,1677.050049,1,,,,,7,,,,
09-02-2022,1724.599976,1791.900024,1718.099976,1,,,,,7,,,,
10-02-2022,1799,1809,1766,1,,,,,7,,,,
11-02-2022,1764,1774.900024,1743.349976,1,,,,,7,,,,
14-02-2022,1736.300049,1737.900024,1653,1,,,,,7,,,,
15-02-2022,1636,1751.400024,1627.849976,1,,,,,6,,,,
16-02-2022,1744.25,1776,1730,1,,,,,7,,,,
17-02-2022,1750,1762,1724,1,,,,,7,,,,
18-02-2022,1739,1754.599976,1725,1,,,,,7,,,,
21-02-2022,1738.800049,1738.800049,1671.300049,1,,,,,7,,,,
22-02-2022,1636.099976,1678.900024,1630,1,,,,,6,,,,
23-02-2022,1682,1717.5,1670,1,,,,,6,,,,
24-02-2022,1626,1648.599976,1528.800049,1,,,,,6,,,,
25-02-2022,1594,1638.099976,1578.800049,1,,,,,5,,,,
28-02-2022,1603.75,1651.099976,1592.25,1,,,,,6,,,,
02-03-2022,1638,1664.25,1615.5,1,,,,,6,,,,
03-03-2022,1670,1678.199951,1634.949951,1,,,,,6,,,,
04-03-2022,1621.800049,1655.5,1601.199951,1,,,,,6,,,,
07-03-2022,1590,1592,1539.300049,1,,,,,5,,,,
08-03-2022,1574.900024,1607.400024,1553.400024,1,,,,,5,,,,
09-03-2022,1609.599976,1669.949951,1608,1,,,,,6,,,,
10-03-2022,1682,1749.599976,1678.25,1,,,,,6,,,,
11-03-2022,1750,1757,1721.199951,1,,,,,7,,,,
14-03-2022,1732,1752.449951,1722.449951,1,,,,,7,,,,
15-03-2022,1740,1754.199951,1686.650024,1,,,,,7,,,,
16-03-2022,1724,1764,1718.650024,1,,,,,7,,,,
17-03-2022,1775.599976,1823.599976,1760,1,,,,,7,,,,
21-03-2022,1836.050049,1841.900024,1796.150024,1,,,,,8,,,,
22-03-2022,1802.949951,1837,1790,1,,,,,8,,,,
23-03-2022,1848.050049,1848.050049,1800.849976,1,,,,,8,,,,
24-03-2022,1815,1839.550049,1800.150024,1,,,,,8,,,,
25-03-2022,1835.550049,1878,1822,1,,,,,8,,,,
28-03-2022,1876.900024,1924.400024,1851.050049,1,,,,,8,,,,
29-03-2022,1919.25,1930.900024,1885.5,1,,,,,9,,,,
30-03-2022,1927.699951,2015,1917.300049,1,,,,,9,,,,
31-03-2022,2005,2042,1991,2,,,,,0,,,,
01-04-2022,2018,2049,2013.050049,2,,,,,0,,,,
04-04-2022,2050,2075.5,2032,2,,,,,0,,,,
05-04-2022,2078,2189.800049,2067.600098,2,,,,,0,,,,
06-04-2022,2153.75,2182.850098,2124.199951,2,,,,,1,,,,
07-04-2022,2165.949951,2214.949951,2081.25,2,,,,,1,,,,
08-04-2022,2115,2176,2105.25,2,,,,,1,,,,
11-04-2022,2181.850098,2200,2158.5,2,,,,,1,,,,
12-04-2022,2188,2219,2155,2,,,,,1,,,,
13-04-2022,2210,2217.149902,2173.449951,2,,,,,2,,,,
18-04-2022,2179.800049,2240,2156.75,2,,,,,1,,,,
19-04-2022,2245,2255,2140.100098,2,,,,,2,,,,
20-04-2022,2178,2207.949951,2161.899902,2,,,,,1,,,,
21-04-2022,2216,2293.550049,2203.899902,2,,,,,2,,,,
22-04-2022,2297,2306,2265,2,,,,,2,,,,
25-04-2022,2259.949951,2295,2242.600098,2,,,,,2,,,,
26-04-2022,2297,2413.899902,2295.100098,2,,,,,2,,,,
27-04-2022,2404.949951,2420.949951,2325,2,,,,,4,,,,
28-04-2022,2359.850098,2389.899902,2336.300049,2,,,,,3,,,,
29-04-2022,2389,2394.149902,2301.5,2,,,,,3,,,,
02-05-2022,2325,2362.300049,2311,2,,,,,3,,,,
04-05-2022,2358.699951,2362.899902,2233.050049,2,,,,,3,,,,
05-05-2022,2270,2303.800049,2236,2,,,,,2,,,,
06-05-2022,2210,2262,2200,2,,,,,2,,,,
09-05-2022,2229.5,2244.199951,2180,2,,,,,2,,,,
10-05-2022,2190,2220,2097.5,2,,,,,1,,,,
11-05-2022,2109.600098,2157.75,2077,2,,,,,1,,,,
12-05-2022,2103,2113.600098,2011.050049,2,,,,,1,,,,
13-05-2022,2084.5,2135,2035.300049,2,,,,,0,,,,
16-05-2022,2082.649902,2141.949951,2057.649902,2,,,,,0,,,,
17-05-2022,2133.050049,2192.25,2119.399902,2,,,,,1,,,,
18-05-2022,2199.699951,2216.899902,2172,2,,,,,1,,,,
19-05-2022,2145,2154.75,2097.600098,2,,,,,1,,,,
20-05-2022,2159,2232.399902,2151,2,,,,,1,,,,
23-05-2022,2231.75,2245,2155.649902,2,,,,,2,,,,
24-05-2022,2161,2178.899902,2142.550049,2,,,,,1,,,,
25-05-2022,2168,2181.449951,2066.199951,2,,,,,1,,,,
26-05-2022,2077,2088,1906.199951,2,,,,,0,,,,
27-05-2022,2080,2094.300049,2047.699951,2,,,,,0,,,,
30-05-2022,2120,2175,2102,2,,,,,1,,,,
31-05-2022,2160,2225.800049,2150.399902,2,,,,,1,,,,
01-06-2022,2169.949951,2189.300049,2126,2,,,,,1,,,,
02-06-2022,2155,2218,2142.300049,2,,,,,1,,,,
03-06-2022,2235,2242.25,2176.050049,2,,,,,2,,,,
06-06-2022,2188.5,2230,2168.199951,2,,,,,1,,,,
07-06-2022,2210,2254.699951,2207.050049,2,,,,,2,,,,
08-06-2022,2244.949951,2244.949951,2158.550049,2,,,,,2,,,,
09-06-2022,2160.300049,2224,2155,2,,,,,1,,,,
10-06-2022,2190,2215,2171,2,,,,,1,,,,
13-06-2022,2172.5,2172.5,2066.75,2,,,,,1,,,,
14-06-2022,2274,2274,2053.100098,2,,,,,2,,,,
15-06-2022,2218.399902,2219.699951,2174.199951,2,,,,,2,,,,
16-06-2022,2205,2217.300049,2076.050049,2,,,,,2,,,,
17-06-2022,2062,2137.399902,2060.149902,2,,,,,0,,,,
20-06-2022,2107.300049,2123.300049,2025,2,,,,,1,,,,
21-06-2022,2100,2177,2091.649902,2,,,,,1,,,,
22-06-2022,2149.949951,2149.949951,2077.100098,2,,,,,1,,,,
23-06-2022,2105,2128,2080,2,,,,,1,,,,
24-06-2022,2121,2168,2108.600098,2,,,,,1,,,,
27-06-2022,2189,2211,2169.350098,2,,,,,1,,,,
28-06-2022,2170,2210.25,2160,2,,,,,1,,,,
29-06-2022,2185,2247.800049,2177.199951,2,,,,,1,,,,
30-06-2022,2220,2248.5,2180.5,2,,,,,2,,,,
01-07-2022,2189.899902,2242,2138.25,2,,,,,1,,,,
04-07-2022,2232.199951,2277,2228.350098,2,,,,,2,,,,
05-07-2022,2264,2290.699951,2238,2,,,,,2,,,,
06-07-2022,2245,2277,2236.5,2,,,,,2,,,,
07-07-2022,2280,2294.949951,2256,2,,,,,2,,,,
08-07-2022,2286,2303.600098,2263.899902,2,,,,,2,,,,
11-07-2022,2293.050049,2384.600098,2291.050049,2,,,,,2,,,,
12-07-2022,2364.399902,2389.800049,2350.149902,2,,,,,3,,,,
13-07-2022,2373.5,2384.649902,2333.699951,2,,,,,3,,,,
14-07-2022,2365,2404,2336.5,2,,,,,3,,,,
15-07-2022,2414.5,2422.949951,2377,2,,,,,4,,,,
18-07-2022,2424,2441.850098,2406.050049,2,,,,,4,,,,
19-07-2022,2406.949951,2459.300049,2405,2,,,,,4,,,,
20-07-2022,2462,2472.800049,2444,2,,,,,4,,,,
21-07-2022,2453.800049,2498.949951,2451.25,2,,,,,4,,,,
22-07-2022,2505.5,2514.050049,2483.100098,2,,,,,5,,,,
25-07-2022,2505,2562.149902,2500,2,,,,,5,,,,
26-07-2022,2555,2568.600098,2533,2,,,,,5,,,,
27-07-2022,2560,2572.5,2528,2,,,,,5,,,,
28-07-2022,2559.899902,2565.649902,2531.600098,2,,,,,5,,,,
29-07-2022,2565,2622,2560,2,,,,,5,,,,
01-08-2022,2575.850098,2669.399902,2569.199951,2,,,,,5,,,,
02-08-2022,2660,2697,2640,2,,,,,6,,,,
03-08-2022,2685,2717,2671.199951,2,,,,,6,,,,
04-08-2022,2725,2743.899902,2684.25,2,,,,,7,,,,
05-08-2022,2760,2767.649902,2685,2,,,,,7,,,,
08-08-2022,2700,2807.649902,2695.649902,2,,,,,7,,,,
10-08-2022,2801.75,2834.899902,2781.550049,2,,,,,8,,,,
11-08-2022,2841,2848.399902,2815.100098,2,,,,,8,,,,
12-08-2022,2840,2871.149902,2834.050049,2,,,,,8,,,,
16-08-2022,2879,2986,2871,2,,,,,8,,,,
17-08-2022,2986,3028.550049,2980,2,,,,,9,,,,
18-08-2022,3005,3186,3004,3,,,,,0,,,,
19-08-2022,3178,3258.899902,3075.25,3,,,,,1,,,,
22-08-2022,3134,3191.800049,3029.199951,3,,,,,1,,,,
23-08-2022,3032.649902,3074,2927.399902,3,,,,,0,,,,
24-08-2022,3038,3153,2986,3,,,,,0,,,,
25-08-2022,3167,3177.800049,3055.699951,3,,,,,1,,,,
26-08-2022,3080,3172.949951,3078,3,,,,,0,,,,
29-08-2022,3055,3166.449951,3037.850098,3,,,,,0,,,,
30-08-2022,3165,3263.100098,3161,3,,,,,1,,,,
01-09-2022,3200,3245,3184.399902,3,,,,,2,,,,
02-09-2022,3261,3369.399902,3225,3,,,,,2,,,,
05-09-2022,3374.100098,3431.800049,3313,3,,,,,3,,,,
06-09-2022,3370,3447.600098,3355,3,,,,,3,,,,
07-09-2022,3435.800049,3487.949951,3406.100098,3,,,,,4,,,,
08-09-2022,3499,3501.5,3450,3,,,,,4,,,,
09-09-2022,3479,3507.949951,3415.149902,3,,,,,4,,,,
12-09-2022,3465,3495.5,3457.899902,3,,,,,4,,,,
13-09-2022,3478,3568.899902,3421.300049,3,,,,,4,,,,
14-09-2022,3518,3608,3511,3,,,,,5,,,,
15-09-2022,3590,3767.949951,3575,3,,,,,5,,,,
16-09-2022,3755,3866.949951,3614.600098,3,,,,,7,,,,
19-09-2022,3718.949951,3801.949951,3680.75,3,,,,,7,,,,
20-09-2022,3819,3885,3812,3,,,,,8,,,,
21-09-2022,3837.649902,3862.800049,3571.25,3,,,,,8,,,,
22-09-2022,3639,3735.949951,3608.050049,3,,,,,6,,,,
23-09-2022,3732,3737.899902,3655,3,,,,,7,,,,
26-09-2022,3646.300049,3658,3532,3,,,,,6,,,,
27-09-2022,3596,3629.550049,3485.850098,3,,,,,5,,,,
28-09-2022,3528,3596.949951,3503,3,,,,,5,,,,
29-09-2022,3583.5,3664.75,3443.600098,3,,,,,5,,,,
30-09-2022,3447.949951,3523.800049,3371.100098,3,,,,,4,,,,
03-10-2022,3440,3460.050049,3110.199951,3,,,,,4,,,,
04-10-2022,3230,3291.199951,3125,3,,,,,2,,,,
06-10-2022,3270,3318.800049,3208.050049,3,,,,,2,,,,
07-10-2022,3280,3310.949951,3228.149902,3,,,,,2,,,,
10-10-2022,3234,3278.75,3214.350098,3,,,,,2,,,,
11-10-2022,3257.550049,3338,3249,3,,,,,2,,,,
12-10-2022,3297,3297,3145,3,,,,,2,,,,
13-10-2022,3218,3262.800049,3189,3,,,,,2,,,,
14-10-2022,3272,3305,3194.850098,3,,,,,2,,,,
17-10-2022,3211,3235,3136.100098,3,,,,,2,,,,
18-10-2022,3249,3298,3226.100098,3,,,,,2,,,,
19-10-2022,3300,3310,3259.649902,3,,,,,3,,,,
20-10-2022,3260,3365,3245,3,,,,,2,,,,
